rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0,tce_time0_err,tce_duration,tce_duration_err,av_training_set
2193,4544623,1,2.189120,4.037960000e-06,2.45497e+06,8.575130000e-04,2.4010,2.1140000e-01,AFP
2194,4544623,2,2.189120,5.324650000e-06,2.45497e+06,1.019640000e-03,1.6890,2.7920000e-01,AFP
2195,4544628,1,1.615710,2.685540000e-05,2.45497e+06,1.184110000e-02,1.7990,8.4730000e+00,UNK
2196,4569150,3,0.724669,1.064070000e-05,2.45496e+06,2.112650000e-03,1.3100,2.1900000e-01,UNK
2197,4569150,4,0.620608,1.788770000e-05,2.45496e+06,5.261730000e-03,2.0170,5.0190000e+00,UNK
2198,4569590,1,41.370900,8.956840000e-05,2.45500e+06,1.844610000e-03,12.0900,7.2150000e-02,AFP
2199,4633454,2,1.705680,1.794020000e-05,2.45497e+06,4.270760000e-03,4.7820,8.9470000e-01,AFP
2200,4633570,1,16.709200,3.247890000e-05,2.45497e+06,1.595600000e-03,2.6410,2.7760000e-01,PC
2201,4633570,2,28.551500,9.050900000e-05,2.45499e+06,2.590030000e-03,4.0340,3.5970000e-01,PC
2202,4634135,1,63.900500,6.727810000e-05,2.45502e+06,8.492580000e-04,8.1290,5.9580000e-01,AFP
2203,4649476,3,1.449000,7.274790000e-06,2.45497e+06,1.343550000e-03,1.0540,6.3480000e-02,AFP
2204,4650137,1,0.973013,1.060030000e-05,2.45497e+06,2.619610000e-03,2.2290,1.2890000e+00,UNK
2205,4650327,1,635.337000,3.610820000e-02,2.45501e+06,4.716780000e-02,13.3500,2.8200000e+00,NTP
2206,4650674,1,4.514340,1.296610000e-05,2.45497e+06,2.011100000e-03,3.1190,3.2010000e-01,PC
2207,4670846,2,0.706914,1.007920000e-04,2.45496e+06,2.685610000e-02,1.3320,1.1960000e+00,AFP
2208,4670846,3,0.706118,3.766980000e-05,2.45497e+06,7.535430000e-03,1.7230,1.8080000e+00,AFP
2209,4671225,1,0.915887,8.815810000e-03,2.45497e+06,1.182360000e+00,2.4040,4.3830000e+01,NTP
2210,4671225,2,1.109280,8.940090000e-06,2.45497e+06,1.243730000e-03,1.5740,8.6870000e-02,UNK
2211,4729553,1,0.959773,5.752000000e-06,2.45496e+06,8.597580000e-04,2.2160,2.2390000e-01,AFP
2212,4729553,2,0.962870,4.627120000e-06,2.45496e+06,7.367820000e-04,1.5790,7.3100000e-02,AFP
2213,4729553,3,0.959725,0.000000000e+00,2.45496e+06,0.000000000e+00,2.0000,0.0000000e+00,AFP
2214,4731303,1,300.649000,1.492730000e-01,2.45523e+06,2.384370000e-01,4.0180,1.8780000e+01,NTP
2215,4731916,1,2.671070,1.805560000e-05,2.45497e+06,3.560110000e-03,8.3930,4.1960000e+00,NTP
2216,4752731,1,1.192960,1.631610000e-05,2.45496e+06,6.070070000e-03,4.5480,8.2260000e+00,UNK
2217,4753561,1,4.944930,3.186340000e-06,2.45496e+06,3.929500000e-04,2.2610,2.0960000e-01,AFP
2218,4753561,2,4.944930,5.011490000e-06,2.45497e+06,7.702520000e-04,3.4940,4.6540000e-02,AFP
2219,4753988,1,7.304450,1.673640000e-07,2.45497e+06,1.854750000e-05,4.0630,1.3470000e-03,UNK
2220,4768668,1,0.598061,8.034160000e-06,2.45496e+06,1.119710000e-03,1.8460,6.9690000e-01,AFP
2221,4768668,2,0.598064,8.287640000e-06,2.45496e+06,1.177100000e-03,1.6370,3.7980000e-01,AFP
2222,4768668,3,0.781544,0.000000000e+00,2.45496e+06,0.000000000e+00,3.0000,0.0000000e+00,NTP
2223,4768677,1,0.698280,1.901290000e-05,2.45497e+06,1.241370000e-02,0.6833,7.7090000e-02,UNK
2224,4768731,1,5.209320,3.310940000e-05,2.45497e+06,4.357450000e-03,8.6520,3.2820000e-01,UNK
2225,4826031,3,0.542402,0.000000000e+00,2.45496e+06,0.000000000e+00,2.0000,0.0000000e+00,AFP
2226,4826110,1,1.333420,8.952420000e-06,2.45497e+06,1.527720000e-03,0.9201,7.5310000e-02,AFP
2227,4826439,1,1.237150,0.000000000e+00,2.45497e+06,0.000000000e+00,3.5000,0.0000000e+00,AFP
2228,4827662,1,5.429250,3.393300000e-05,2.45497e+06,4.235610000e-03,14.7600,5.7580000e+00,AFP
2229,4827662,2,5.429240,2.733230000e-05,2.45497e+06,3.438460000e-03,12.5900,9.6900000e-01,AFP
2230,4845590,1,1.246610,6.451230000e-05,2.45497e+06,1.954800000e-02,6.8920,7.6990000e+01,NTP
2231,4845862,1,2.449330,1.530440000e-05,2.45497e+06,3.461730000e-03,2.3740,3.5580000e-01,AFP
2232,4846150,1,8.533580,1.651660000e-04,2.45497e+06,1.557290000e-02,13.0800,1.1520000e+00,NTP
2233,4852528,1,7.053540,6.397480000e-06,2.45497e+06,6.749530000e-04,2.4810,1.3270000e-01,PC
2234,4852528,2,9.521660,9.763420000e-06,2.45497e+06,7.860460000e-04,2.4330,1.5040000e-01,PC
2235,4852528,3,3.072140,4.967400000e-06,2.45497e+06,9.535640000e-04,1.9710,5.5200000e-02,PC
2236,4852528,4,0.986782,3.253620000e-06,2.45497e+06,6.808550000e-04,1.3580,5.0430000e-02,PC
2237,4864734,1,1.845620,2.967570000e-06,2.45496e+06,6.633820000e-04,1.4890,1.8750000e-01,AFP
2238,4902030,1,0.878804,0.000000000e+00,2.45497e+06,0.000000000e+00,1.5000,0.0000000e+00,UNK
2239,4902475,1,0.889514,8.548370000e-06,2.45496e+06,2.428600000e-03,2.8670,2.3510000e+00,UNK
2240,4902475,2,1.052340,1.445310000e-05,2.45497e+06,4.444660000e-03,4.4560,9.2500000e+00,UNK
2241,4907266,1,497.304000,1.926560000e-02,2.45496e+06,1.919150000e-02,6.3630,3.4590000e+00,UNK
2242,4929092,1,0.578047,1.246550000e-05,2.45496e+06,4.226410000e-03,2.6700,3.8260000e+00,NTP
2243,4929299,1,0.868715,4.704820000e-06,2.45497e+06,9.326920000e-04,1.3150,7.6500000e-02,AFP
2244,4929299,2,0.868715,4.519080000e-06,2.45496e+06,8.722600000e-04,1.2230,5.8860000e-02,AFP
2245,4929615,1,459.369000,2.568730000e-02,2.45509e+06,3.575300000e-02,5.4210,6.0570000e+00,NTP
2246,4391466,1,4.301160,8.709310000e-05,2.45497e+06,1.421780000e-02,9.8630,5.8300000e+00,AFP
2247,4391466,2,4.300970,1.054570000e-04,2.45496e+06,1.764630000e-02,11.6300,8.5070000e+00,AFP
2248,4445630,1,2.813960,0.000000000e+00,2.45497e+06,0.000000000e+00,4.5000,0.0000000e+00,UNK
2249,4446044,1,4.627460,3.680680000e-05,2.45497e+06,5.521650000e-03,15.0700,3.0940000e+00,NTP
2250,4446135,1,0.639329,8.897930000e-06,2.45496e+06,1.133380000e-03,2.0240,3.0560000e-01,UNK
2251,4465188,3,3.314090,3.324380000e-05,2.45497e+06,1.051610000e-02,7.4870,3.7510000e+00,AFP
2252,4466180,1,0.650577,1.067680000e-05,2.45497e+06,1.880600000e-03,1.7520,3.6910000e-01,AFP
2253,4466180,2,0.650557,2.179520000e-05,2.45496e+06,3.962990000e-03,1.7190,4.8750000e-01,AFP
2254,4481426,3,0.629692,1.322830000e-05,2.45496e+06,3.648820000e-03,1.9560,2.8450000e+00,AFP
2255,4481700,1,0.664173,6.657090000e-06,2.45496e+06,1.008880000e-03,1.9680,5.6340000e-01,AFP
2256,4481700,2,0.664173,7.142920000e-06,2.45496e+06,1.066990000e-03,1.5000,1.9250000e-01,AFP
2257,4481700,3,0.664173,0.000000000e+00,2.45496e+06,0.000000000e+00,1.5000,0.0000000e+00,AFP
2258,4544628,2,0.729716,1.080830000e-05,2.45497e+06,2.828350000e-03,2.4180,8.2960000e-01,AFP
2259,4544670,1,34.844000,3.791770000e-05,2.45497e+06,9.508870000e-04,3.0000,7.7970000e-02,PC
2260,4544684,1,2.189050,1.437820000e-05,2.45497e+06,3.532440000e-03,2.4660,1.9900000e-01,AFP
2261,4569590,2,41.370900,2.496940000e-04,2.45498e+06,5.078290000e-03,15.9900,1.6540000e-01,AFP
2262,4570555,1,4.750300,2.985680000e-06,2.45497e+06,3.787850000e-04,1.9380,4.7020000e-02,AFP
2263,4570931,1,1.544910,4.672940000e-06,2.45497e+06,8.803550000e-04,1.0860,1.3660000e-01,AFP
2264,4570949,1,1.544930,8.880040000e-08,2.45497e+06,1.706120000e-05,1.3910,3.4150000e-03,PC
2265,4634135,2,63.915300,7.458690000e-05,2.45499e+06,1.005430000e-03,5.6520,1.9830000e-01,AFP
2266,4636464,1,3.656270,6.849630000e-05,2.45497e+06,1.198140000e-02,7.7650,4.7720000e+00,AFP
2267,4636464,2,3.656200,4.368920000e-05,2.45497e+06,7.943310000e-03,10.2600,4.2310000e+00,AFP
2268,4650686,1,347.830000,3.517100000e-03,2.45520e+06,7.068380000e-03,13.9300,2.5450000e-01,NTP
2269,4650733,1,29.539100,1.824020000e-04,2.45498e+06,4.893040000e-03,4.1120,9.7320000e-01,PC
2270,4650995,1,612.340000,1.851500000e-02,2.45519e+06,1.863600000e-02,14.2400,1.3420000e+00,UNK
2271,4650995,2,2.650130,4.186550000e-05,2.45496e+06,9.480770000e-03,8.7870,8.5080000e+00,NTP
2272,4671225,3,0.610262,1.521510000e-05,2.45497e+06,2.744080000e-03,2.0000,2.5620000e+00,NTP
2273,4671584,1,2.796670,5.734510000e-07,2.45497e+06,1.363740000e-04,2.9950,7.4740000e-03,UNK
2274,4672045,1,0.669180,1.482620000e-04,2.45496e+06,2.862030000e-02,1.2980,2.1010000e+00,AFP
2275,4672045,2,0.669283,1.906280000e-05,2.45496e+06,5.287790000e-03,2.1660,1.3700000e+00,AFP
2276,4731916,2,1.334780,1.914230000e-05,2.45497e+06,5.324340000e-03,4.4340,5.0930000e+00,NTP
2277,4732015,1,0.938870,8.142950000e-08,2.45497e+06,2.074270000e-05,2.6570,1.0830000e-03,AFP
2278,4732015,2,0.939740,4.112550000e-06,2.45496e+06,8.781310000e-04,3.1430,3.9120000e-01,AFP
2279,4754310,1,1.989260,1.485100000e-05,2.45496e+06,3.100480000e-03,4.1870,1.1680000e+00,NTP
2280,4754831,1,5.925310,4.027700000e-05,2.45497e+06,4.784620000e-03,15.1400,4.9970000e+00,AFP
2281,4754831,2,5.926540,4.063000000e-05,2.45497e+06,4.757260000e-03,15.2900,3.6880000e+00,AFP
2282,4768756,1,2.404320,1.923530000e-05,2.45497e+06,4.704380000e-03,3.4500,3.7870000e-01,AFP
2283,4768846,1,1.254830,3.145290000e-06,2.45497e+06,7.646840000e-04,2.0510,1.1940000e-01,AFP
2284,4768846,2,1.254840,6.023020000e-06,2.45496e+06,1.338680000e-03,1.6240,2.0400000e-01,AFP
2285,4827723,1,7.238610,1.131640000e-05,2.45497e+06,1.164660000e-03,3.1390,1.1430000e-01,PC
2286,4828341,1,36.128900,4.173970000e-05,2.45497e+06,9.969460000e-04,2.1600,8.2670000e-02,PC
2287,4829243,1,0.733413,1.020590000e-05,2.45496e+06,1.331110000e-03,1.7580,6.6700000e-01,UNK
2288,4846373,1,293.061000,4.620660000e-03,2.45518e+06,1.562410000e-02,14.3400,9.6730000e-01,UNK
2289,4846856,1,46.151300,3.018690000e-04,2.45498e+06,5.760970000e-03,5.1610,1.2350000e+00,PC
2290,4846926,1,1.144730,1.598900000e-05,2.45496e+06,5.423580000e-03,3.0350,4.9010000e+00,UNK
2291,4846926,2,1.488330,2.658880000e-05,2.45497e+06,8.049990000e-03,3.2870,3.2740000e+00,UNK
2292,4852528,5,4.645370,1.107890000e-05,2.45497e+06,1.671650000e-03,2.2720,3.1460000e-01,PC
2293,4856549,1,0.841862,1.666460000e-05,2.45497e+06,6.654410000e-03,3.1730,2.1310000e+00,UNK
2294,4856630,1,0.712824,5.514710000e-06,2.45497e+06,2.044720000e-03,2.4770,3.1070000e+00,UNK
2295,4908495,1,1.560160,2.564460000e-08,2.45497e+06,6.863580000e-06,3.3620,6.9050000e-04,UNK
2296,4908774,1,459.286000,5.168200000e-02,2.45509e+06,6.544060000e-02,4.6000,3.2220000e+00,NTP
2297,4909697,1,0.518504,7.351650000e-06,2.45496e+06,2.060420000e-03,1.5870,2.9170000e+00,AFP
2298,4909697,2,0.518502,1.037850000e-05,2.45496e+06,2.798670000e-03,1.5740,3.9710000e+00,AFP
2299,4930578,1,4.673580,8.150630000e-05,2.45497e+06,1.314320000e-02,13.2600,7.4160000e+00,AFP
2300,4930578,2,4.673660,6.853280000e-05,2.45497e+06,1.072920000e-02,12.9200,5.6240000e+00,AFP
2301,4930578,3,2.336740,6.407990000e-05,2.45496e+06,1.994970000e-02,13.3800,3.1310000e-01,NTP
2302,4930913,1,2.418950,2.184970000e-05,2.45497e+06,5.191210000e-03,5.7410,2.7240000e+00,AFP
2303,4446135,2,1.326590,2.815660000e-05,2.45496e+06,7.039670000e-03,5.5290,1.2630000e+00,NTP
2304,4446181,1,490.792000,3.975900000e-03,2.45508e+06,4.568630000e-03,9.8220,6.5110000e-01,UNK
2305,4446299,1,459.267000,8.975930000e-03,2.45509e+06,1.334590000e-02,2.4620,4.6920000e+00,NTP
2306,4446411,1,0.629290,2.313580000e-06,2.45497e+06,3.117760000e-04,1.0530,2.1470000e-02,UNK
2307,4466356,1,14.128100,6.430090000e-05,2.45497e+06,3.746290000e-03,2.5480,2.7620000e-01,AFP
2308,4466677,1,3.222970,7.909080000e-06,2.45497e+06,1.581830000e-03,2.8370,1.7730000e-01,PC
2309,4466677,2,42.037300,4.964290000e-04,2.45497e+06,1.028220000e-02,6.5000,1.1630000e+00,PC
2310,4466677,3,21.011300,2.317030000e-04,2.45497e+06,9.037730000e-03,3.4510,1.0350000e+00,PC
2311,4482231,1,1.240610,2.128280000e-05,2.45497e+06,5.772300000e-03,5.6800,7.4840000e+00,UNK
2312,4482231,2,0.631502,7.425820000e-06,2.45497e+06,1.954290000e-03,2.0510,7.5720000e-01,AFP
2313,4482231,3,0.631511,0.000000000e+00,2.45496e+06,0.000000000e+00,2.0000,0.0000000e+00,AFP
2314,4482348,1,374.513000,0.000000000e+00,2.45526e+06,0.000000000e+00,5.0000,0.0000000e+00,AFP
2315,4544757,1,487.739000,1.307810000e-02,2.45509e+06,1.827970000e-02,12.0200,1.7570000e+00,NTP
2316,4544907,1,46.877500,2.602180000e-04,2.45497e+06,4.723770000e-03,9.7400,6.5320000e-01,PC
2317,4545187,1,3.177410,1.476720000e-06,2.45497e+06,2.616750000e-04,1.4300,3.7470000e-02,PC
2318,4545187,2,41.008100,1.410580000e-04,2.45498e+06,2.812810000e-03,4.7340,1.8540000e-01,PC
2319,4570949,2,1.544920,5.645450000e-06,2.45497e+06,1.003030000e-03,1.0440,4.1450000e-02,AFP
2320,4570949,3,1.544960,1.570150000e-05,2.45496e+06,4.535040000e-03,3.3000,2.0200000e+00,AFP
2321,4570949,4,1.544980,1.086730000e-05,2.45497e+06,1.214910000e-02,5.7260,4.6350000e+00,AFP
2322,4636464,3,3.655860,3.954380000e-05,2.45497e+06,7.262790000e-03,7.1120,1.1830000e+00,AFP
2323,4636565,1,2.814070,1.537890000e-05,2.45497e+06,3.404050000e-03,5.2520,1.2370000e+00,AFP
2324,4636578,1,17.848500,5.325970000e-05,2.45498e+06,2.433450000e-03,5.6280,3.7340000e-01,PC
2325,4636578,2,26.136400,9.851170000e-05,2.45496e+06,3.107080000e-03,6.5760,5.1790000e-01,PC
2326,4656049,1,40.699400,1.941250000e-04,2.45496e+06,3.896910000e-03,7.1690,3.3120000e-01,PC
2327,4656194,1,0.637994,9.617330000e-06,2.45496e+06,1.777130000e-03,1.0420,1.1090000e-01,UNK
2328,4658336,1,1.450150,1.588120000e-05,2.45496e+06,6.686530000e-03,3.3820,1.1270000e-01,AFP
2329,4672512,1,3.354700,1.107910000e-04,2.45497e+06,2.129930000e-02,9.2280,7.9960000e+00,NTP
2330,4673628,1,3.951400,5.862230000e-06,2.45497e+06,6.998720000e-04,0.7100,2.3790000e-01,PC
2331,4676964,1,43.103200,5.743990000e-04,2.45497e+06,1.102240000e-02,7.3490,1.4460000e+00,PC
2332,4677140,1,2.455740,2.772100000e-05,2.45497e+06,6.382270000e-03,4.5510,1.1000000e+00,UNK
2333,4733003,1,2.108270,4.741370000e-05,2.45497e+06,1.166640000e-02,2.7120,1.5700000e+00,AFP
2334,4733003,2,2.109690,2.123790000e-05,2.45497e+06,5.861260000e-03,8.3970,7.3340000e+00,AFP
2335,4733318,1,0.739568,1.046990000e-05,2.45497e+06,2.631190000e-03,2.5190,1.0650000e+00,NTP
2336,4733318,2,2.117620,1.912090000e-05,2.45496e+06,4.471100000e-03,6.0010,3.2400000e+00,UNK
2337,4754831,3,5.925370,6.270240000e-05,2.45497e+06,8.098340000e-03,9.6130,7.9110000e-01,AFP
2338,4755450,1,1.600220,4.067000000e-05,2.45497e+06,1.970770000e-02,2.2290,3.1070000e-01,AFP
2339,4755450,2,1.600130,3.494830000e-05,2.45496e+06,1.608360000e-02,2.3300,1.6260000e-01,AFP
2340,4755510,1,7.732960,6.846320000e-05,2.45497e+06,6.445120000e-03,8.0640,1.9210000e-01,NTP
2341,4768919,1,0.658021,9.615590000e-06,2.45496e+06,2.573940000e-03,1.7260,5.0850000e-01,UNK
2342,4768919,2,0.527149,1.182900000e-05,2.45496e+06,6.549830000e-03,1.5930,1.5120000e+00,UNK
2343,4769007,1,1.810630,2.030350000e-05,2.45497e+06,5.412340000e-03,3.6000,1.4400000e+00,AFP
2344,4769007,2,1.810520,1.572620000e-05,2.45497e+06,3.928370000e-03,4.1820,1.4640000e+00,AFP
2345,4829935,1,16.933000,3.776680000e-05,2.45497e+06,1.832950000e-03,1.3190,3.5670000e-01,AFP
2346,4830605,1,35.636100,3.589570000e-04,2.45500e+06,8.136640000e-03,5.4800,5.3350000e-01,PC
2347,4830859,1,27.217700,2.561510000e-04,2.45498e+06,8.110860000e-03,2.2610,4.3170000e-01,UNK
2348,4831251,1,459.272000,8.850640000e-03,2.45509e+06,1.150990000e-02,3.1120,5.6820000e+00,NTP
2349,4847078,1,3.113940,3.741350000e-05,2.45497e+06,7.523470000e-03,10.9900,7.1770000e+00,UNK
2350,4847371,1,0.508300,4.492090000e-06,2.45496e+06,9.719840000e-04,1.2730,1.0240000e+00,AFP
2351,4847371,2,0.508305,7.327100000e-06,2.45496e+06,1.462220000e-03,1.3290,3.9460000e-01,AFP
2352,4856630,2,1.203760,1.343390000e-05,2.45497e+06,6.531080000e-03,4.2390,1.1000000e+00,UNK
2353,4857058,1,7.328490,2.114760000e-05,2.45497e+06,2.136910000e-03,1.1080,1.2640000e-01,PC
2354,4857058,2,77.920500,1.157260000e-03,2.45499e+06,1.166900000e-02,7.0220,1.2650000e+00,PC
2355,4857213,1,8.774250,2.343620000e-05,2.45497e+06,2.016090000e-03,2.2180,1.0330000e-01,PC
2356,4909707,1,2.302580,5.843740000e-06,2.45497e+06,8.667770000e-04,5.9910,6.8530000e-01,AFP
2357,4909707,2,2.302350,9.867710000e-06,2.45497e+06,1.457560000e-03,2.9960,1.0620000e-01,AFP
2358,4909707,3,1.151170,0.000000000e+00,2.45496e+06,0.000000000e+00,3.0000,0.0000000e+00,UNK
2359,4912589,1,34.188300,7.002260000e-07,2.45497e+06,1.773790000e-05,3.0260,9.3320000e-04,UNK
2360,4912650,1,100.341000,1.503560000e-03,2.45499e+06,1.243700000e-02,8.4660,1.2720000e+00,PC
2361,4930913,2,2.419160,2.808280000e-05,2.45497e+06,6.971040000e-03,7.0280,3.3240000e+00,AFP
2362,4930913,3,2.418980,2.748820000e-05,2.45497e+06,6.662100000e-03,8.9030,6.9640000e+00,AFP
2363,4931073,1,26.951300,1.352580000e-06,2.45498e+06,3.740370000e-05,8.4630,4.8910000e-02,AFP
2364,4931073,2,26.951300,1.609810000e-06,2.45499e+06,4.435500000e-05,7.2870,1.8590000e-01,AFP
2365,4447461,1,0.566105,1.536370000e-05,2.45496e+06,3.230200000e-03,1.4110,1.4780000e+00,UNK
2366,4448848,1,2.832650,5.835850000e-05,2.45497e+06,1.267640000e-02,12.8000,2.5600000e+01,NTP
2367,4449034,1,38.138600,5.804010000e-05,2.45498e+06,1.230860000e-03,3.7490,9.6510000e-02,PC
2368,4450028,1,3.648580,5.256540000e-05,2.45496e+06,9.007030000e-03,13.1300,5.6990000e+00,AFP
2369,4470141,1,0.654841,1.559190000e-05,2.45496e+06,6.037740000e-03,3.2900,1.1850000e+01,UNK
2370,4470415,1,2.567580,2.326670000e-05,2.45497e+06,4.538080000e-03,4.7300,1.5370000e+00,UNK
2371,4471379,1,0.540451,1.940170000e-05,2.45496e+06,4.705170000e-03,0.7138,1.7540000e-01,UNK
2372,4471379,2,0.932523,1.191690000e-05,2.45497e+06,7.100090000e-03,1.7680,7.1590000e-02,AFP
2373,4471379,3,0.932566,0.000000000e+00,2.45496e+06,0.000000000e+00,3.5000,0.0000000e+00,AFP
2374,4482348,2,376.070000,1.629800000e-03,2.45526e+06,3.157680000e-03,6.0980,2.3070000e-01,NTP
2375,4482641,1,374.513000,0.000000000e+00,2.45526e+06,0.000000000e+00,4.5000,0.0000000e+00,NTP
2376,4483138,1,15.362600,8.903290000e-05,2.45498e+06,5.292890000e-03,3.8080,5.3960000e-01,PC
2377,4545570,1,5.604760,3.966170000e-05,2.45496e+06,5.227610000e-03,3.0900,6.9470000e-01,PC
2378,4636578,3,11.189600,7.758450000e-05,2.45497e+06,5.340050000e-03,5.1940,3.2640000e-01,PC
2379,4638237,1,290.140000,2.703230000e-04,2.45514e+06,6.601060000e-04,2.1970,8.6640000e-02,PC
2380,4639291,1,404.860000,8.017330000e-03,2.45525e+06,1.026040000e-02,10.7800,8.7510000e-01,NTP
2381,4659094,1,0.669790,1.022990000e-05,2.45497e+06,3.584590000e-03,2.5570,4.8640000e+00,UNK
2382,4735826,1,4.020170,2.970110000e-05,2.45497e+06,4.861110000e-03,3.6370,1.5960000e-01,UNK
2383,4756040,1,0.584036,1.283490000e-05,2.45496e+06,3.230220000e-03,1.8150,2.3990000e+00,UNK
2384,4769007,3,0.693018,1.122540000e-05,2.45496e+06,6.194170000e-03,1.8490,5.2140000e-01,UNK
2385,4769505,1,0.556573,0.000000000e+00,2.45496e+06,0.000000000e+00,2.0000,0.0000000e+00,UNK
2386,4769505,2,0.639878,1.094030000e-05,2.45496e+06,2.842090000e-03,1.6250,8.0060000e-01,UNK
2387,4769505,3,0.801008,3.670340000e-05,2.45497e+06,2.113380000e-02,2.7520,6.6040000e+00,UNK
2388,4831728,1,10.107600,3.999600000e-05,2.45497e+06,3.342610000e-03,3.5900,3.4390000e-01,PC
2389,4831728,2,7.095560,7.516520000e-05,2.45497e+06,8.333420000e-03,4.1130,2.8420000e-01,PC
2390,4847411,1,0.500307,7.411770000e-06,2.45496e+06,2.022390000e-03,2.0620,2.7030000e+00,NTP
2391,4847411,2,0.585337,1.182020000e-05,2.45496e+06,3.098590000e-03,1.5970,3.3470000e+00,UNK
2392,4847534,1,9.668570,1.977660000e-05,2.45497e+06,1.637730000e-03,2.3710,1.6900000e-01,PC
2393,4847691,1,4.647760,7.742490000e-05,2.45497e+06,1.142800000e-02,13.9900,5.7930000e-01,NTP
2394,4857734,1,0.901275,9.885500000e-06,2.45496e+06,4.166660000e-03,4.0260,8.1250000e+00,UNK
2395,4913852,1,8.114400,9.724430000e-06,2.45497e+06,9.215620000e-04,2.2310,3.0080000e-01,PC
2396,4931073,3,1.160260,5.477890000e-06,2.45497e+06,1.256470000e-03,3.4340,7.7160000e-01,UNK
2397,4931073,4,0.580078,0.000000000e+00,2.45496e+06,0.000000000e+00,2.0000,0.0000000e+00,UNK
2398,4931390,1,0.951067,1.535450000e-05,2.45496e+06,4.148020000e-03,3.3780,4.0110000e+00,UNK
2399,4931390,2,1.902330,1.513620000e-05,2.45497e+06,3.425340000e-03,4.7230,1.3880000e+00,UNK
2400,4450844,1,56.348100,7.405990000e-04,2.45500e+06,1.077700000e-02,8.6690,3.2300000e-01,PC
2401,4451755,1,3.622980,3.707570000e-05,2.45497e+06,6.507010000e-03,11.7500,9.2090000e+00,NTP
2402,4454219,1,1.225730,3.567350000e-07,2.45496e+06,7.936190000e-05,2.1700,1.3720000e-02,UNK
2403,4471747,1,51.389400,4.107000000e-04,2.45498e+06,5.941170000e-03,5.1420,1.4900000e+00,PC
2404,4483235,2,3.522030,4.286470000e-05,2.45497e+06,7.914610000e-03,4.5780,9.9920000e-01,UNK
2405,4547480,2,2.213460,2.584420000e-06,2.45497e+06,4.868200000e-04,1.2410,7.3250000e-02,UNK
2406,4547603,1,1.400750,5.123430000e-06,2.45497e+06,1.023330000e-03,1.1540,4.9430000e-02,PC
2407,4571844,1,17.807600,6.840490000e-04,2.45498e+06,5.281970000e-03,1.6350,7.1270000e-01,PC
2408,4639868,1,53.100900,3.055220000e-06,2.45497e+06,4.431560000e-05,2.2810,5.0430000e-03,PC
2409,4640983,1,459.007000,1.100270000e-02,2.45509e+06,1.567860000e-02,15.1600,1.6130000e+00,NTP
2410,4660027,1,0.944155,2.053520000e-05,2.45497e+06,7.899470000e-03,7.0020,3.2300000e+01,NTP
2411,4677684,1,0.519593,1.813550000e-05,2.45496e+06,1.381540000e-03,1.4380,1.8240000e-01,UNK
2412,4678171,1,7.644360,0.000000000e+00,2.45497e+06,0.000000000e+00,3.5000,0.0000000e+00,UNK
2413,4735826,2,7.546020,6.231230000e-05,2.45497e+06,6.319730000e-03,2.9620,1.9280000e-01,PC
2414,4736561,1,2.071680,2.131580000e-04,2.45497e+06,4.639340000e-02,6.6520,6.8760000e+01,NTP
2415,4756092,1,0.542062,6.196440000e-06,2.45496e+06,1.576350000e-03,1.9800,9.8170000e-01,UNK
2416,4831769,1,1.321730,1.272340000e-05,2.45496e+06,4.090660000e-03,8.2870,1.5640000e+01,NTP
2417,4847832,3,139.660000,0.000000000e+00,2.45502e+06,0.000000000e+00,3.5000,0.0000000e+00,UNK
2418,4859418,1,0.657823,1.759120000e-05,2.45497e+06,1.230760000e-02,0.8121,1.8140000e-01,UNK
2419,4914032,1,4.580890,1.139390000e-04,2.45497e+06,1.810660000e-02,15.6100,1.0440000e+01,UNK
2420,4914423,1,15.965300,1.503380000e-05,2.45498e+06,7.657650000e-04,4.7110,9.7360000e-02,PC
2421,4931864,1,2.189150,0.000000000e+00,2.45497e+06,0.000000000e+00,7.5000,0.0000000e+00,NTP
2422,4454752,1,1.616890,1.549930000e-06,2.45497e+06,3.284270000e-04,1.5390,4.5910000e-02,PC
2423,4454906,1,0.992947,9.339010000e-06,2.45497e+06,1.979530000e-03,1.7480,6.6510000e-01,UNK
2424,4454934,1,33.469900,2.028650000e-04,2.45497e+06,4.766120000e-03,4.7590,7.3530000e-01,PC
2425,4472818,2,15.357400,5.992280000e-05,2.45497e+06,3.139830000e-03,1.9300,5.1030000e-01,PC
2426,4483262,3,132.388000,6.172970000e-03,2.45497e+06,4.944170000e-02,10.2800,4.0280000e+00,NTP
2427,4483691,1,0.682177,1.726230000e-05,2.45496e+06,4.421020000e-03,1.8710,8.0970000e-01,UNK
2428,4548011,1,6.283780,4.149890000e-05,2.45497e+06,4.946710000e-03,4.0770,1.5860000e-01,PC
2429,4548011,2,9.087550,7.711580000e-05,2.45497e+06,6.774300000e-03,3.4380,1.7300000e-01,PC
2430,4548011,3,4.327410,3.880170000e-05,2.45497e+06,6.291860000e-03,2.7550,1.7340000e-01,UNK
2431,4572605,1,6.745880,1.538270000e-04,2.45497e+06,1.716020000e-02,17.4700,5.0200000e+00,UNK
2432,4574142,1,1.461000,1.284100000e-05,2.45497e+06,3.948750000e-03,5.5760,5.4780000e+00,UNK
2433,4575824,1,631.632000,1.555650000e-02,2.45507e+06,2.143370000e-02,10.9600,3.7490000e+00,UNK
